time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.19389830971098002,0.12360019163339399,11.600567337474736,0.06153910130893703,0.07634096276998026,0.0,-0.48646783805389543,0.3377568769637478,2.4664754129655546,0.07556825972234868,0.011600394926792653,0.0,472.01766118901577,471.55194019146995,469.53171288997083,470.78756151471396
1.2600000000000007,-0.22508736009036653,0.14551371260573753,11.756885234939757,0.07194610568950033,0.07758190156376443,0.0,-0.553272582234012,0.39395216051653137,2.7433725332861645,0.10094197879771022,0.01857532899939007,0.0,495.538096919682,496.05040692138886,496.7375024245061,498.5996566362081
1.3200000000000007,-0.26030065913047234,0.17104245258865852,11.929426832090314,0.08175471441305238,0.08082954711833157,0.0,-0.6208872384679044,0.4582171292002529,3.007189655493659,0.07848834478592112,0.0013311560718184184,0.0,495.12755194791396,493.8571666231966,495.43896573958637,493.79181406441677
1.3800000000000008,-0.29919955343608057,0.2001930459076066,12.11223792014513,0.0865043616806016,0.08347519459423225,0.0,-0.6760098593835883,0.5139125727240795,3.0862084826492397,0.07979439981910483,-0.0174566794284978,0.0,441.4283818704621,439.87530717594797,440.7665302457322,440.87949455864856
1.4400000000000008,-0.3411918088873836,0.2324892710163176,12.296454750603175,0.09159420209154145,0.08991704754093366,0.0,-0.7243006093870272,0.5630406692144655,3.0543199185639414,0.084734115812169,-0.04865932082812301,0.0,405.25780486083954,402.44288359617366,405.06613383198,405.51619336217294
1.5000000000000009,-0.3864231332633283,0.2680974809315123,12.48147033738843,0.10470672229750289,0.09217009968111611,0.0,-0.7835943481462609,0.6251051292634074,3.1125276676349234,0.11459567520851517,-0.024916526119499672,0.0,433.6505632424135,435.63949578366277,433.8494492054878,436.3574131451484
1.560000000000001,-0.43549350477570775,0.30789150271385496,12.67199064424059,0.11429795780964191,0.1060460939657748,0.0,-0.8534768336971162,0.7023324901602128,3.237478654926819,0.09530352023884915,0.01684808588775531,0.0,454.9846624932839,458.3162690286608,457.71533248022115,456.18736181939175
1.620000000000001,-0.48897974460045157,0.35247032849088655,12.86965105780142,0.1204310450270043,0.10817874318809828,0.0,-0.9296034907224912,0.7842195112247152,3.3507088954938835,0.08694566670805401,0.003983950640213128,0.0,454.75597349438107,453.72421953230025,455.0642204997886,454.40169877227095
1.680000000000001,-0.5468746832470065,0.4018657241562267,13.07226187604774,0.12625296864431323,0.1088833692181943,0.0,-1.0002792891781431,0.8628199683284903,3.4026921876735905,0.07713914143276025,0.010354357486243011,0.0,436.106056148455,436.63776234452195,436.1799017536151,435.3660020005744
1.740000000000001,-0.6092282846999891,0.45627991752047514,13.279521396052465,0.13090118361062952,0.11799421662859277,0.0,-1.0790457358214651,0.9513906264081217,3.505393462571933,0.07398288795063149,0.04109470675976862,0.0,452.1041479778916,454.5743594473831,452.644661662949,452.3950330840367
1.8000000000000012,-0.676762967888374,0.5164152017524971,13.495297560434715,0.13536940893136062,0.12046861602197456,0.0,-1.1723295621353542,1.053520828871243,3.6863725370903304,0.07500759470547298,0.041471373156755816,0.0,478.18295146306497,478.21241215283175,477.6058127314277,477.68785925131976
1.8600000000000012,-0.7493365254107679,0.5820853093152679,13.716851317012393,0.13997943055754103,0.12348405658801287,0.0,-1.2470555137291468,1.1358617388218446,3.698538661203384,0.06998759012838549,0.048314736787000094,0.0,426.686223063483,427.27126083747015,426.34882101651476,425.92410385354117
1.9200000000000013,-0.8271877666953622,0.6535878167829346,13.94478482495462,0.14699238576263873,0.13170020766723134,0.0,-1.3488350594817125,1.248206549263906,3.8981982258352175,0.08720139039411046,0.07240300335291312,0.0,485.21799186809085,487.02501224368825,484.39053621214504,485.68738505854213
1.9800000000000013,-0.9104573935855726,0.7310256987646003,14.17817835179743,0.15396733147780317,0.13603241996393134,0.0,-1.4272032407004733,1.3336289407270476,3.8813919482917703,0.0714893425302077,0.07127265301262166,0.0,419.6733657554926,419.57957027403586,420.26954535179055,418.91126582805396
2.0400000000000014,-0.9986823773764356,0.8139218200301405,14.411782282735453,0.16717918422216105,0.14032112695175147,0.0,-1.5140119868560575,1.4307480304316844,3.9049247834616665,0.037545440968924586,0.07178183193657915,0.0,433.8127516966094,433.8595686078645,434.8771720844266,432.0270537883338
2.1000000000000014,-1.092507905203259,0.9032274523660898,14.648823190477904,0.17748825212770925,0.14716448919100156,0.0,-1.6141343499242173,1.5470558200776383,3.9956547511679217,0.005229393737593157,0.08806893403958985,0.0,455.1953149459352,456.5015142999204,458.10832044878515,455.5314389722897
